/M2/D X,/M2/D Y
0.2490043433363916,9.41078087341897e-09
0.2490043433904752,9.410811826622039e-09
0.2490043434567832,9.410841849528986e-09
0.2490043435353759,9.41086804916843e-09
0.2490043436286487,9.410890527713501e-09
0.2490043437431488,9.410908901822234e-09
0.2490043439004995,9.410925231883245e-09
0.2490043440720063,9.410935673380488e-09
0.2490043442694297,9.410943292993993e-09
0.2490043444971388,9.410948465408653e-09
0.2490043447875752,9.410952688179545e-09
0.2490043451272824,9.410955302637139e-09
0.2490043455556671,9.41095744529986e-09
0.2490043460898821,9.410958849995972e-09
0.2490043468031464,9.410960002126732e-09
0.2490043476533431,9.410960642461158e-09
0.2490043484304773,9.410961161344222e-09
0.2490043493616528,9.410961528013241e-09
0.2490043503335464,9.410961673509071e-09
0.2490043515921745,9.410961763635019e-09
0.2490043541094308,9.410961854880229e-09
0.2490043566515783,9.410961641643354e-09
0.249004361637052,9.410961196120874e-09
0.2490043670150735,9.410960528064077e-09
0.2490043757040927,9.410959076543126e-09
0.2490043857520051,9.410957413954097e-09
0.2490043977835243,9.410955411352753e-09
0.2490044133319612,9.41095294754547e-09
0.2490044303911675,9.410950367172407e-09
0.2490044578006568,9.410946744418694e-09
0.2490044949176522,9.410942378500935e-09
0.2490045477596386,9.410937623285266e-09
0.2490045923727432,9.410934392862556e-09
0.2490046507672338,9.410931271841796e-09
0.2490047044082253,9.410928994810892e-09
0.2490047884370684,9.410926368543162e-09
0.2490049054098979,9.410923845917757e-09
0.2490050461361254,9.410921634802506e-09
0.2490053129550431,9.410918494768114e-09
0.2490055792521136,9.410915812223955e-09
0.2490060062939351,9.410911321116411e-09
0.2490066207013575,9.410904990759566e-09
0.2490067881744615,9.410903221850525e-09
0.2490071231206694,9.410899658954549e-09
0.2490077930130851,9.410892827473598e-09
0.2490080688864495,9.41088989199807e-09
0.2490086206331782,9.410884261993423e-09
0.2490093103165891,9.410877051516878e-09
0.24901,9.410869980198774e-09
0.2490101951513451,9.410867958932382e-09
0.2490105317268065,9.410864433660612e-09
0.2490107972597271,9.410861721775584e-09
0.2490113283255681,9.410856272027651e-09
0.2490123904572503,9.410845209277991e-09
0.2490145147206146,9.410823253211102e-09
0.2490187632473433,9.410779037003762e-09
0.249025078336524,9.410713318379867e-09
0.2490310461229309,9.410650878065457e-09
0.2490325520002807,9.410635024673875e-09
0.2490355637549802,9.410603505071433e-09
0.249036392519583,9.410594714825496e-09
0.2490380500487885,9.410577365456691e-09
0.2490381506853441,9.410576221495775e-09
0.2490383519584553,9.410574189766321e-09
0.2490384499044264,9.41057316594984e-09
0.2490385555508758,9.410572049796188e-09
0.2490387228639106,9.410570200105402e-09
0.2490388245034601,9.410569224643372e-09
0.249038853409066,9.410568860520857e-09
0.2490388875104462,9.410568561429771e-09
0.2490388949687187,9.410568576820563e-09
0.2490388988305235,9.410568441990304e-09
0.2490389042469138,9.410568359118418e-09
0.2490389054465625,9.410568371921009e-09
0.24903890784586,9.410568252044168e-09
0.2490389081166876,9.4105683455734e-09
0.2490389086583428,9.410568418041587e-09
0.2490389088617905,9.410568333396896e-09
0.2490389091821004,9.410568400954871e-09
0.2490389094581812,9.410568330731807e-09
0.249038909907469,9.410568396505043e-09
0.2490389100880017,9.410568328594744e-09
0.2490389102580474,9.410568399584604e-09
0.2490389103573407,9.410568339206454e-09
0.2490389104838808,9.410568404415271e-09
0.2490389105809306,9.410568316391203e-09
0.2490389107039766,9.410568363718132e-09
0.2490389108684757,9.410568308816197e-09
0.2490389110724276,9.410568355779287e-09
0.2490389114803314,9.410568307184635e-09
0.2490389119736354,9.410568346362605e-09
0.2490389125391765,9.410568297388603e-09
0.2490389133564846,9.410568323424058e-09
0.2490389142782009,9.410568280033013e-09
0.2490389155217772,9.410568283830914e-09
0.2490389169347973,9.410568252495984e-09
0.2490389192932038,9.410568216692239e-09
0.2490389229861061,9.410568188526797e-09
0.2490389267284718,9.410568074114276e-09
0.2490389299468824,9.410568114758869e-09
0.2490389340638672,9.410568127097679e-09
0.2490389388761538,9.4105680207818e-09
0.2490389442446942,9.410567925696829e-09
0.249038954981775,9.410567851134526e-09
0.2490389699428829,9.410567689659447e-09
0.2490389842827181,9.410567542475802e-09
0.2490390129623886,9.410567336178556e-09
0.2490390426480429,9.410566927467166e-09
0.2490390956285625,9.410566462115788e-09
0.2490391106049828,9.41056621074388e-09
0.2490391405578234,9.410565883805054e-09
0.2490392004635046,9.410565262096481e-09
0.2490392236049753,9.4105650784817e-09
0.2490392698879167,9.410564527212749e-09
0.2490393425387052,9.410563698429357e-09
0.2490394223439876,9.410562917889422e-09
0.2490394998519776,9.410562065148328e-09
0.2490395814275826,9.410561242479997e-09
0.2490397371495122,9.410559524431414e-09
0.249039900217907,9.410557886324081e-09
0.2490402025089452,9.410554739471549e-09
0.2490405124153761,9.410551439166959e-09
0.2490410225515022,9.41054598247825e-09
0.249041562528715,9.410540371623736e-09
0.2490423976400875,9.410531643894832e-09
0.2490432481934403,9.410522584855311e-09
0.2490444503681392,9.410509939748824e-09
0.2490447746812291,9.410506453229445e-09
0.2490454233074087,9.410499647323471e-09
0.249046720559768,9.410485845187996e-09
0.249047121902912,9.41048165557847e-09
0.2490479245891999,9.410473038633108e-09
0.2490489155152304,9.410462401523352e-09
0.2490492596409751,9.410458821869494e-09
0.2490499478924647,9.410451505928861e-09
0.2490509777191454,9.410440534989928e-09
0.2490524776138989,9.410424602004948e-09
0.249055477403406,9.41039245141299e-09
0.2490601631836774,9.41034229055111e-09
0.2490646813034267,9.410293872654308e-09
0.2490662580035314,9.410277065220965e-09
0.2490694114037406,9.410243223685087e-09
0.2490757182041591,9.410175146959148e-09
0.2490829933269285,9.410095868816572e-09
0.2490933722417898,9.409981621785406e-09
0.2491073683293756,9.409824824989113e-09
0.2491287724484461,9.409578860604186e-09
0.2491617091873554,9.40918224991363e-09
0.2492167125811081,9.408461545824071e-09
0.2492802093389369,9.407518035284854e-09
0.2493819288644098,9.405744720721245e-09
0.2495220794471536,9.402720770629677e-09
0.2497009866507363,9.39799745178307e-09
0.2498554933253682,9.393263730296562e-09
0.25001,9.38794964919283e-09
0.2500125,9.387862706667481e-09
0.2500150765535469,9.387770269527496e-09
0.2500152304112485,9.387764694315488e-09
0.2500153073400994,9.387761843191945e-09
0.250015461197801,9.387756311146649e-09
0.2500154772060372,9.387755673281966e-09
0.2500155092225096,9.387754575995692e-09
0.2500155730201562,9.387752315729425e-09
0.2500156211469685,9.387750535935136e-09
0.2500156351170421,9.38775011858267e-09
0.2500156516466223,9.387749435670474e-09
0.2500156552344627,9.387749313529315e-09
0.2500156572402409,9.387749233914564e-09
0.2500156592309338,9.387749171807824e-09
0.2500156608301677,9.387749104430056e-09
0.2500156614704507,9.387749165713149e-09
0.2500156626572401,9.387749038534671e-09
0.2500156629169651,9.387749047646596e-09
0.2500156631094051,9.38774902222744e-09
0.2500156632917614,9.387749017832254e-09
0.2500156634420208,9.387749010236875e-09
0.2500156635545091,9.387748996528696e-09
0.2500156635994056,9.387749004793484e-09
0.2500156636424232,9.387748989129555e-09
0.2500156636655995,9.387749004634943e-09
0.2500156636999093,9.387748989688886e-09
0.2500156637272005,9.38774899897311e-09
0.2500156637556069,9.387748912757978e-09
0.2500156637776396,9.387748855604168e-09
0.2500156638076991,9.387748569978805e-09
0.2500156638262785,9.38774863716622e-09
0.2500156638445665,9.387748882003356e-09
0.2500156638571241,9.387749189768597e-09
0.2500156638772523,9.387750884591269e-09
0.2500156638907887,9.387752578554936e-09
0.2500156639089228,9.387753997027252e-09
0.2500156639219127,9.387755430446327e-09
0.250015663937438,9.387755411220741e-09
0.2500156639561119,9.387754161244799e-09
0.2500156639775566,9.387752342871019e-09
0.2500156639916299,9.387751016228145e-09
0.2500156640080534,9.387747774323369e-09
0.2500156640173171,9.387746586724497e-09
0.2500156640293574,9.387748099755401e-09
0.2500156640369497,9.387748843361612e-09
0.2500156640467947,9.387750512908788e-09
0.2500156640529789,9.38775162079738e-09
0.2500156640590239,9.387757045640383e-09
0.2500156640635708,9.387754713884019e-09
0.2500156640706218,9.387754148858196e-09
0.2500156640768177,9.387751263210106e-09
0.2500156640831632,9.387741839966533e-09
0.2500156640894072,9.38773667277025e-09
0.2500156640962007,9.387718828003406e-09
0.2500156640998075,9.387718508703785e-09
0.2500156641046996,9.387720382638923e-09
0.2500156641117459,9.387723642290677e-09
0.2500156641190592,9.387729576539916e-09
0.2500156641251594,9.387733354038347e-09
0.2500156641326509,9.387737142695445e-09
0.2500156641392561,9.387738971771068e-09
0.2500156641490066,9.387740237160352e-09
0.2500156641567055,9.387740436537783e-09
0.2500156641663112,9.387739642534381e-09
0.2500156641756509,9.387737659413503e-09
0.2500156641843473,9.387734170922303e-09
0.2500156641910148,9.387731882585788e-09
0.250015664198087,9.387730113867322e-09
0.2500156642065046,9.387730088549825e-09
0.2500156642149189,9.387731416320194e-09
0.2500156642241732,9.387739990716578e-09
0.2500156642365631,9.387747740160467e-09
0.250015664250765,9.387750567741916e-09
0.2500156642680035,9.387748685951315e-09
0.2500156642867054,9.387737808567416e-09
0.2500156643110317,9.387741002137118e-09
0.2500156643307067,9.387758618122412e-09
0.2500156643503256,9.387753810834975e-09
0.250015664360249,9.387740554550367e-09
0.2500156643784761,9.387714143916596e-09
0.2500156643927011,9.387695604754239e-09
0.2500156644106359,9.387613138693782e-09
0.2500156644244397,9.387472054813247e-09
0.2500156644379904,9.387389462240878e-09
0.2500156644478516,9.387316531466847e-09
0.2500156644585301,9.38726424940584e-09
0.2500156644684097,9.387237230594381e-09
0.250015664484784,9.387271953728202e-09
0.2500156644920049,9.387385074741144e-09
0.250015664502604,9.387636424991101e-09
0.2500156645113519,9.387741027128638e-09
0.2500156645243968,9.387830258989082e-09
0.2500156645346181,9.387898517361168e-09
0.2500156645491567,9.387936874161949e-09
0.2500156645581363,9.387950658794542e-09
0.2500156645699764,9.387954973094025e-09
0.2500156645835306,9.387953667600275e-09
0.2500156646022863,9.387940285402572e-09
0.2500156646187583,9.387926601619534e-09
0.2500156646338527,9.387912535135993e-09
0.250015664648277,9.387899709997749e-09
0.2500156646664929,9.387884475896232e-09
0.2500156646767228,9.387876372212068e-09
0.2500156646901978,9.387866115642632e-09
0.2500156647022084,9.387857634366939e-09
0.2500156647145048,9.387849401723572e-09
0.2500156647262421,9.387842053894265e-09
0.2500156647348968,9.387836850982108e-09
0.2500156647395694,9.387834266118493e-09
0.2500156647456936,9.387830791689723e-09
0.2500156647504381,9.387828362065291e-09
0.2500156647575699,9.387824600987739e-09
0.2500156647615761,9.387822703282976e-09
0.2500156647691299,9.387819079139815e-09
0.2500156647740339,9.387816866012749e-09
0.2500156647812657,9.387813747660189e-09
0.2500156647898001,9.38781011613632e-09
0.2500156648004942,9.387805958332769e-09
0.2500156648119925,9.387801678956552e-09
0.2500156648224974,9.387798050560117e-09
0.2500156648281982,9.387796188026411e-09
0.2500156648368358,9.38779343841301e-09
0.2500156648442389,9.38779123708469e-09
0.2500156648542396,9.387788444699073e-09
0.2500156648634529,9.387786098711152e-09
0.2500156648758365,9.387783035749325e-09
0.2500156648892445,9.387780093568903e-09
0.2500156649040835,9.387777051369856e-09
0.2500156649092687,9.387776003930027e-09
0.2500156649175477,9.387774484977802e-09
0.2500156649239278,9.387773308521914e-09
0.2500156649282091,9.38777255771413e-09
0.2500156649317438,9.387771963788635e-09
0.2500156649357788,9.387771369233612e-09
0.2500156649400134,9.387770614951577e-09
0.2500156649451543,9.387769766968344e-09
0.2500156649497624,9.387769120522525e-09
0.2500156649562825,9.387768263428659e-09
0.2500156649621835,9.387767343107664e-09
0.2500156649680106,9.387766495736241e-09
0.2500156649714594,9.387766089245323e-09
0.2500156649758376,9.38776544131195e-09
0.2500156649799658,9.387765011224076e-09
0.2500156649850956,9.387764465374604e-09
0.2500156649900365,9.387763828860949e-09
0.2500156649971427,9.387762944110081e-09
0.2500156650035998,9.387762352444996e-09
0.2500156650117376,9.387761587486233e-09
0.2500156650190504,9.387760818037271e-09
0.2500156650276161,9.387759996779944e-09
0.2500156650330179,9.387759575783611e-09
0.2500156650389348,9.387759016670719e-09
0.2500156650465286,9.387758462484636e-09
0.250015665051618,9.387758120156272e-09
0.2500156650553964,9.387757778973803e-09
0.2500156650619047,9.387757256532253e-09
0.2500156650698381,9.387756720329852e-09
0.250015665077272,9.387756114887202e-09
0.2500156650834848,9.38775570803528e-09
0.2500156650898314,9.387755231411046e-09
0.2500156650969053,9.387754832386413e-09
0.2500156651053541,9.387754314118174e-09
0.2500156651118232,9.387753885423897e-09
0.2500156651213472,9.387753471388776e-09
0.2500156651300581,9.387753186071989e-09
0.25001566514137,9.387752919673662e-09
0.2500156651517512,9.387752565871588e-09
0.2500156651615036,9.38775252928451e-09
0.2500156651685446,9.38775231350624e-09
0.250015665176465,9.387751984024821e-09
0.2500156651839758,9.387751656641381e-09
0.2500156651933669,9.387751260707119e-09
0.2500156652039387,9.387750895497556e-09
0.2500156652176905,9.3877504952714e-09
0.2500156652332444,9.38775005320088e-09
0.2500156652521257,9.387749673199245e-09
0.2500156652750177,9.38774927788043e-09
0.2500156653029589,9.387748974894114e-09
0.2500156653421849,9.387748541388737e-09
0.250015665394327,9.387748146931358e-09
0.25001566548973,9.387747919187133e-09
0.2500156656267708,9.38774785706524e-09
0.2500156657436342,9.387748069410046e-09
0.2500156658742035,9.387748353382333e-09
0.2500156660754659,9.38774853215464e-09
0.2500156661943879,9.387748566061038e-09
0.2500156662846026,9.387748708436243e-09
0.2500156663944138,9.387748864216658e-09
0.2500156664829356,9.387748805021129e-09
0.2500156665167007,9.387748804558677e-09
0.2500156665380633,9.387748819530375e-09
0.2500156665660004,9.387748828648344e-09
0.2500156665995417,9.387748827972931e-09
0.2500156666229555,9.3877488292926e-09
0.2500156666422623,9.387748788447487e-09
0.2500156666558017,9.387748816031133e-09
0.2500156666636826,9.387748838465459e-09
0.2500156666741664,9.387748861755882e-09
0.2500156666858638,9.387748850702142e-09
0.2500156666978915,9.387748890962343e-09
0.2500156667102211,9.387748862152805e-09
0.25001566672767,9.387748915790369e-09
0.2500156667482508,9.387748877694314e-09
0.2500156667737655,9.387748947962425e-09
0.2500156668046838,9.387748894876207e-09
0.2500156668437881,9.387748983742541e-09
0.2500156668799017,9.387748911753478e-09
0.2500156669259398,9.38774901339599e-09
0.250015666969746,9.387748920787149e-09
0.2500156670318993,9.387748825163093e-09
0.2500156671562058,9.387748931050418e-09
0.2500156673272636,9.387748847479397e-09
0.2500156676432161,9.387748940059904e-09
0.2500156680276552,9.387748857974937e-09
0.2500156684956406,9.387748931104741e-09
0.2500156691921502,9.387748826949293e-09
0.2500156701423908,9.3877488908836e-09
0.2500156711751635,9.387748934723762e-09
0.2500156721517885,9.387748827777395e-09
0.2500156732671029,9.387748801012562e-09
0.2500156747264408,9.387748736191377e-09
0.2500156764188201,9.387748592643812e-09
0.2500156796555391,9.387748545894239e-09
0.2500156835859748,9.38774832135784e-09
0.2500156901243487,9.387748117449069e-09
0.2500156999127375,9.387747620485829e-09
0.2500157117536314,9.387747206229085e-09
0.2500157298897955,9.387746463646065e-09
0.2500157497985842,9.387745605323459e-09
0.2500157573199424,9.387745348406731e-09
0.2500157723626588,9.387744669772364e-09
0.2500158024480916,9.387743379106285e-09
0.2500158327844029,9.387742223986411e-09
0.2500158479525586,9.387741564543091e-09
0.2500158705645113,9.387740734390369e-09
0.2500159101368419,9.387739286656625e-09
0.2500159522656364,9.387737592774099e-09
0.2500160224956,9.38773496432767e-09
0.2500161005398164,9.387732075693827e-09
0.2500162278379244,9.387727451572314e-09
0.2500163713289071,9.387722289121358e-09
0.2500165969104218,9.387714258693276e-09
0.2500168489213002,9.387705278377156e-09
0.2500172242757043,9.387691903214972e-09
0.2500176031389817,9.387678508019833e-09
0.2500177315133309,9.387673885644657e-09
0.2500179882620293,9.387664857552454e-09
0.2500185017594261,9.38764664562637e-09
0.2500192508797131,9.387620236487108e-09
0.25002,9.387593896720175e-09
0.2500202095999327,9.387586466494859e-09
0.2500205647884351,9.387573940567956e-09
0.2500208436289625,9.38756415628962e-09
0.2500213742462736,9.387545403901075e-09
0.250021543555294,9.387539527707619e-09
0.2500218821733347,9.38752760495341e-09
0.2500223602627279,9.387510777327969e-09
0.2500230562893895,9.387486294284089e-09
0.2500244483427125,9.387437194860163e-09
0.2500271652564251,9.387341362837139e-09
0.2500320575100927,9.387169358334871e-09
0.2500330775406801,9.387133592499127e-09
0.2500335687241346,9.38711638851897e-09
0.2500345510910437,9.387081915586261e-09
0.250035971120008,9.387032324271521e-09
0.2500364220369496,9.387016532130187e-09
0.2500373238708327,9.38698504834048e-09
0.2500388592270479,9.386931514665469e-09
0.2500418190004728,9.386828283096796e-09
0.2500459359923459,9.386685036485869e-09
0.2500517570431248,9.386483387338757e-09
0.2500597605750495,9.386207333270298e-09
0.2500708970762141,9.38582539738258e-09
0.2500903001622551,9.385166492693136e-09
0.2501199351126811,9.384175726974406e-09
0.2501581648426584,9.382924668973239e-09
0.2502080330228673,9.381336587914198e-09
0.2502713002968874,9.379391174907051e-09
0.2503599682174785,9.376785854345164e-09
0.2504708425264432,9.373716359975598e-09
0.2506282991396653,9.369673069426672e-09
0.2508271330342918,9.365048158449246e-09
0.2511045602074045,9.359310087480862e-09
0.2514623349374465,9.352952058065099e-09
0.2519537291617818,9.3455157431751e-09
0.252588763923594,9.33761025775291e-09
0.2533504222363465,9.329527873109726e-09
0.254,9.32358190464473e-09
0.2540025,9.323560043776325e-09
0.2540031441383868,9.323554427304122e-09
0.2540034662075801,9.323551641651807e-09
0.2540038053465769,9.323548645391635e-09
0.2540038918785865,9.32354793933833e-09
0.2540040649426057,9.323546360858825e-09
0.2540041131757205,9.32354601495667e-09
0.2540042096419499,9.323545220007959e-09
0.2540042245129257,9.323545046777994e-09
0.2540042542548773,9.32354488480472e-09
0.2540042953412389,9.323544430916607e-09
0.2540043307120475,9.323544216628484e-09
0.2540043351978877,9.323544084301909e-09
0.254004337211132,9.323544017678046e-09
0.2540043389527148,9.323544051650797e-09
0.2540043403544602,9.32354395769868e-09
0.2540043408024238,9.323544035569881e-09
0.2540043412410503,9.323543933906231e-09
0.2540043414669465,9.323544029784889e-09
0.2540043416618858,9.323544128626567e-09
0.2540043417880422,9.323544027003556e-09
0.2540043419591106,9.323544123247158e-09
0.2540043421061151,9.323544024227649e-09
0.2540043421649577,9.323544118027798e-09
0.2540043422232742,9.323544023114217e-09
0.254004342262002,9.32354411316245e-09
0.2540043422882707,9.323544016907823e-09
0.2540043423226893,9.323544106531031e-09
0.2540043423571495,9.323544031276465e-09
0.2540043423802194,9.3235442543889e-09
0.2540043424054267,9.323544221353838e-09
0.2540043424287447,9.323544628058747e-09
0.2540043424442371,9.323544435401696e-09
0.2540043424669892,9.323544149079693e-09
0.2540043424793771,9.323543326640842e-09
0.2540043424937408,9.323542451434894e-09
0.2540043425119778,9.323540472658063e-09
0.2540043425278807,9.323540882569432e-09
0.2540043425403713,9.323541997330782e-09
0.2540043425546002,9.323542939137693e-09
0.2540043425712114,9.323544048235659e-09
0.2540043425880189,9.323544835459e-09
0.2540043426019951,9.323545122912002e-09
0.2540043426122712,9.323545179279647e-09
0.2540043426197995,9.323544492709093e-09
0.254004342634856,9.323542870955789e-09
0.2540043426445537,9.323543075659255e-09
0.254004342654759,9.323542569726762e-09
0.2540043426607104,9.323539495614944e-09
0.2540043426681763,9.323540312773624e-09
0.2540043426732811,9.323539813586455e-09
0.2540043426816039,9.323541089829954e-09
0.254004342688429,9.323546863421967e-09
0.25400434269625,9.32355809623639e-09
0.2540043427048371,9.323567647570276e-09
0.2540043427149295,9.323590349572122e-09
0.2540043427207648,9.32358905727145e-09
0.2540043427284617,9.323588919952049e-09
0.2540043427376425,9.323594289554083e-09
0.2540043427469223,9.323597387689578e-09
0.2540043427564339,9.323598871368418e-09
0.2540043427662235,9.323595218177252e-09
0.2540043427732787,9.323578508685015e-09
0.2540043427836294,9.323525232017321e-09
0.2540043427956587,9.323432789170625e-09
0.2540043428070273,9.323319274177523e-09
0.2540043428132956,9.323258576750616e-09
0.2540043428195091,9.323282577672224e-09
0.2540043428271868,9.323380705165689e-09
0.2540043428352879,9.323436986516424e-09
0.2540043428422709,9.323460367299775e-09
0.2540043428508751,9.32348290207092e-09
0.2540043428624147,9.323518207395428e-09
0.2540043428775978,9.323543352718493e-09
0.2540043428961565,9.323560702872332e-09
0.2540043429224907,9.323570874443704e-09
0.2540043429406893,9.32357229035129e-09
0.2540043429600356,9.323566902521403e-09
0.2540043429769259,9.323571867345987e-09
0.2540043429994778,9.323607179728933e-09
0.2540043430088724,9.323663287688761e-09
0.2540043430183726,9.323777672145422e-09
0.2540043430260354,9.323824185248913e-09
0.2540043430366513,9.32388797782013e-09
0.2540043430447178,9.323934204009563e-09
0.2540043430560174,9.323950552827521e-09
0.2540043430619587,9.323959092191438e-09
0.2540043430700553,9.323975209426195e-09
0.2540043430763835,9.323971087469182e-09
0.254004343085235,9.323957592091832e-09
0.2540043430920804,9.323930464430286e-09
0.2540043431017259,9.323799620588426e-09
0.2540043431070907,9.323677971163828e-09
0.2540043431174723,9.323470806699355e-09
0.2540043431249106,9.323375459160713e-09
0.2540043431339417,9.323317496246127e-09
0.2540043431378005,9.323296223207436e-09
0.254004343142844,9.323271560709132e-09
0.2540043431475298,9.323250089142463e-09
0.2540043431521493,9.323238440835922e-09
0.2540043431556557,9.32323210150305e-09
0.2540043431617133,9.323220555711952e-09
0.2540043431674861,9.323212221299572e-09
0.2540043431727674,9.323205955476202e-09
0.2540043431770448,9.323201601916475e-09
0.2540043431833046,9.323195847466477e-09
0.2540043431871985,9.323193158626251e-09
0.2540043431925281,9.323191823947286e-09
0.2540043431972528,9.323190806576182e-09
0.2540043432048592,9.323191147917304e-09
0.2540043432146468,9.323195572018026e-09
0.2540043432249142,9.323208545168367e-09
0.254004343234759,9.323220061362475e-09
0.2540043432464496,9.323231922747936e-09
0.2540043432581284,9.323247199238929e-09
0.2540043432718548,9.323260092134426e-09
0.2540043432768599,9.32326069108655e-09
0.2540043432839874,9.323254317709983e-09
0.254004343293134,9.32326715962171e-09
0.2540043433056477,9.323323065539062e-09
0.2540043433150159,9.323357332722711e-09
0.2540043433276711,9.323407841805347e-09
0.2540043433452884,9.323461869548521e-09
0.2540043433611032,9.323492161374308e-09
0.2540043433696572,9.323511813429967e-09
0.2540043433798146,9.323530451957063e-09
0.2540043433846276,9.323535635083414e-09
0.2540043433925349,9.3235407446723e-09
0.2540043433976246,9.323544753304672e-09
0.2540043434053484,9.323547897815363e-09
0.2540043434155953,9.323549876023723e-09
0.2540043434293014,9.323549943432635e-09
0.2540043434392127,9.323550239234388e-09
0.2540043434511802,9.323550739073051e-09
0.254004343465247,9.323551689475419e-09
0.254004343483139,9.323553048838936e-09
0.2540043435109753,9.323554530207881e-09
0.2540043435359536,9.323554899966946e-09
0.2540043435586468,9.323554508119805e-09
0.2540043435820071,9.323553836469706e-09
0.2540043436049392,9.323553187890967e-09
0.2540043436339532,9.323551932953781e-09
0.2540043436504879,9.323551120909143e-09
0.2540043436767239,9.323550221762963e-09
0.2540043436870356,9.323549867594824e-09
0.2540043437015029,9.323549531043319e-09
0.2540043437204299,9.323549166243629e-09
0.254004343740281,9.32354886570129e-09
0.2540043437506013,9.323548873718265e-09
0.2540043437642685,9.32354887331027e-09
0.2540043437759608,9.323548822663139e-09
0.2540043437872577,9.323548837192078e-09
0.2540043437964477,9.323548880527048e-09
0.2540043438113204,9.323549020929347e-09
0.254004343821273,9.323549049979786e-09
0.254004343836933,9.323549220136731e-09
0.2540043438430729,9.323549273304316e-09
0.2540043438517385,9.323549415694764e-09
0.2540043438622526,9.323549521163863e-09
0.2540043438733132,9.323549766807793e-09
0.2540043438844819,9.323549867954588e-09
0.2540043438973983,9.323550104590378e-09
0.2540043439028407,9.323550181907365e-09
0.2540043439124995,9.323550276197863e-09
0.2540043439186885,9.323550462577478e-09
0.2540043439253897,9.323550582609056e-09
0.2540043439279681,9.323550639826515e-09
0.2540043439324904,9.323550696063727e-09
0.2540043439359543,9.323550769784967e-09
0.2540043439418609,9.323550777425332e-09
0.2540043439490193,9.323551019841233e-09
0.2540043439568858,9.323551121567941e-09
0.2540043439645251,9.323551329509254e-09
0.2540043439733767,9.32355155626108e-09
0.2540043439810405,9.323551660837793e-09
0.254004343990431,9.323551826618734e-09
0.2540043439990813,9.323552030468001e-09
0.2540043440073055,9.323552132738592e-09
0.2540043440143719,9.323552340817e-09
0.2540043440251081,9.323552603393612e-09
0.2540043440355469,9.323552781813815e-09
0.254004344048206,9.323553118805264e-09
0.2540043440584933,9.323553259308983e-09
0.2540043440684792,9.323553404793774e-09
0.2540043440752856,9.323553607136454e-09
0.2540043440827341,9.323553839119892e-09
0.2540043440892189,9.323553886403369e-09
0.2540043440969637,9.323553984173404e-09
0.2540043441011633,9.323554102379107e-09
0.254004344105434,9.323554120469747e-09
0.2540043441090061,9.323554221937068e-09
0.254004344113702,9.323554414139531e-09
0.2540043441175852,9.323554417448936e-09
0.2540043441233792,9.323554626405298e-09
0.2540043441297254,9.323554695861064e-09
0.2540043441372929,9.323554805924327e-09
0.2540043441460507,9.323555041846348e-09
0.2540043441564629,9.323555344292456e-09
0.254004344171008,9.323555589926309e-09
0.2540043441855254,9.323555920467013e-09
0.254004344196041,9.323556069585808e-09
0.2540043442114142,9.323556497337708e-09
0.2540043442240367,9.323556687438044e-09
0.2540043442395719,9.323556921528198e-09
0.2540043442532237,9.323556988363232e-09
0.2540043442716,9.323557813034907e-09
0.2540043442789285,9.323558111893331e-09
0.2540043442892452,9.323557567104133e-09
0.2540043443028066,9.323557434027046e-09
0.254004344318111,9.323557196074203e-09
0.2540043443317289,9.323557405533308e-09
0.2540043443455516,9.323558350516262e-09
0.2540043443552787,9.323558005769167e-09
0.254004344369089,9.323558172093156e-09
0.2540043443830975,9.323558672292053e-09
0.2540043443960909,9.323559282283215e-09
0.2540043444022319,9.323559457500094e-09
0.2540043444085873,9.323560066627888e-09
0.2540043444134096,9.323560008319903e-09
0.254004344420233,9.323560089347571e-09
0.2540043444281682,9.323560235635713e-09
0.2540043444373734,9.323560092167078e-09
0.2540043444415017,9.323559933179199e-09
0.2540043444477045,9.323559443318666e-09
0.2540043444519718,9.323559299090367e-09
0.2540043444605065,9.32355956202366e-09
0.2540043444655103,9.32355963440265e-09
0.2540043444724421,9.323559901040821e-09
0.2540043444794936,9.323560159115765e-09
0.2540043444879368,9.323560485877355e-09
0.2540043445003216,9.323560621373772e-09
0.2540043445168458,9.323560767720858e-09
0.2540043445397904,9.323561033599971e-09
0.2540043445670886,9.323561208897524e-09
0.2540043445993819,9.323561529881176e-09
0.2540043446394007,9.323561914813015e-09
0.254004344696634,9.323562341206693e-09
0.2540043447741283,9.323562958912944e-09
0.254004344906422,9.323563772945155e-09
0.2540043450805174,9.323564703103404e-09
0.2540043453518139,9.323565687435964e-09
0.2540043457744922,9.323566631048575e-09
0.2540043464633592,9.323567707500368e-09
0.2540043473060555,9.323568383670807e-09
0.2540043481347944,9.323568617584503e-09
0.2540043492893183,9.323568805168245e-09
0.2540043501305629,9.323568893761402e-09
0.2540043513507271,9.323568962873227e-09
0.2540043537910555,9.323568790356844e-09
0.2540043560382201,9.32356851561904e-09
0.2540043605325495,9.323567985575397e-09
0.2540043651494924,9.323567239674657e-09
0.2540043732833692,9.3235659535886e-09
0.2540043823131359,9.323564406854928e-09
0.254004394274605,9.323562462221637e-09
0.254004408888357,9.323560101790179e-09
0.2540044247690502,9.323557798952163e-09
0.2540044494282325,9.323554476160109e-09
0.2540044816253575,9.323550751804952e-09
0.2540045358031373,9.323545827632121e-09
