/M2/D X,/M2/D Y
0.4400156638282464,8.871296739510835e-09
0.4400156638423044,8.871296983809772e-09
0.4400156638559951,8.871297727576236e-09
0.4400156638742317,8.871301663409233e-09
0.4400156638878093,8.871304220118329e-09
0.4400156639056023,8.871305089726533e-09
0.4400156639228221,8.871305805280857e-09
0.4400156639385698,8.871304693304315e-09
0.44001566395501,8.87130135056962e-09
0.4400156639703718,8.871297094292254e-09
0.4400156639842451,8.871293769286059e-09
0.4400156639984061,8.871295176341215e-09
0.4400156640072476,8.871293214208617e-09
0.4400156640195987,8.871291064315887e-09
0.4400156640290941,8.871293820017557e-09
0.4400156640406021,8.871297909527231e-09
0.4400156640495878,8.871299589980042e-09
0.4400156640563553,8.871305516627654e-09
0.4400156640612411,8.871304554909028e-09
0.4400156640696709,8.871303881114947e-09
0.4400156640759166,8.871300443716588e-09
0.440015664082294,8.871290060128669e-09
0.4400156640869967,8.871284780639557e-09
0.4400156640932349,8.871264327294333e-09
0.440015664097428,8.871260674911128e-09
0.4400156641022638,8.871264140574424e-09
0.4400156641072095,8.871265668734336e-09
0.4400156641137203,8.871272048461537e-09
0.4400156641197341,8.871277243197419e-09
0.4400156641270315,8.871282602956116e-09
0.4400156641348552,8.871286069611076e-09
0.4400156641423605,8.871287771897092e-09
0.440015664149346,8.871288441235192e-09
0.4400156641578505,8.871288393685184e-09
0.4400156641668235,8.871287406044961e-09
0.440015664176507,8.871285306211536e-09
0.4400156641846799,8.871282379772514e-09
0.4400156641922388,8.871277942191402e-09
0.4400156641985136,8.871276120997905e-09
0.4400156642071333,8.871273445926596e-09
0.4400156642142035,8.871277721217328e-09
0.4400156642247315,8.871288071400706e-09
0.4400156642363207,8.871294176403742e-09
0.4400156642508909,8.871299386350263e-09
0.4400156642674844,8.8712960700577e-09
0.4400156642874997,8.871279959777981e-09
0.4400156643127973,8.871289094179524e-09
0.4400156643439005,8.871321478537271e-09
0.4400156643641148,8.871289345732019e-09
0.4400156643902666,8.871226161555062e-09
0.4400156644082901,8.87114927168035e-09
0.4400156644270267,8.870917591729679e-09
0.4400156644396662,8.870849224419186e-09
0.4400156644517796,8.870764695810588e-09
0.4400156644637495,8.870715461813198e-09
0.4400156644782236,8.870726652728393e-09
0.4400156644861833,8.870812003511279e-09
0.4400156644978793,8.87111456351799e-09
0.4400156645062042,8.871264255227362e-09
0.4400156645204236,8.871395551126911e-09
0.440015664530518,8.871480023027459e-09
0.4400156645448217,8.871524946204718e-09
0.4400156645595786,8.871549062801786e-09
0.4400156645776859,8.871548524836698e-09
0.440015664599431,8.871531968314322e-09
0.4400156646257976,8.871503526050588e-09
0.4400156646623785,8.87146499492995e-09
0.4400156647060965,8.871425114628388e-09
0.4400156647620719,8.871384821560673e-09
0.4400156648347527,8.871348796209212e-09
0.4400156649739193,8.871308657643538e-09
0.4400156651528519,8.871292627674521e-09
0.4400156654228647,8.871287458710523e-09
0.440015665787983,8.871293998163045e-09
0.4400156659673248,8.871295332355757e-09
0.4400156660998288,8.871295988143698e-09
0.440015666180012,8.871296265614905e-09
0.4400156662866114,8.871296487463844e-09
0.4400156664088399,8.871296818993212e-09
0.4400156664681948,8.871296984043066e-09
0.4400156664945401,8.871296953104068e-09
0.4400156665214894,8.871296986753259e-09
0.4400156665460423,8.871297017620137e-09
0.4400156665723193,8.871297112377839e-09
0.4400156666043236,8.871297079895369e-09
0.4400156666442073,8.871297009285401e-09
0.4400156666537954,8.87129712883126e-09
0.4400156666669517,8.871297109029089e-09
0.440015666677395,8.871297154366467e-09
0.4400156666922065,8.871297164304774e-09
0.4400156667045717,8.871297179142632e-09
0.4400156667228018,8.871297216488791e-09
0.440015666743506,8.871297213606022e-09
0.4400156667692763,8.871297290857878e-09
0.4400156668012641,8.871297260558215e-09
0.4400156668411982,8.871297189655871e-09
0.4400156668781096,8.871297315974091e-09
0.4400156669233629,8.87129729544053e-09
0.4400156669693492,8.871297364194848e-09
0.4400156670356287,8.871297395787867e-09
0.4400156671681877,8.871297445399501e-09
0.4400156673625273,8.871297587852283e-09
0.4400156676794195,8.87129758069167e-09
0.4400156680949448,8.871297674191241e-09
0.4400156685889542,8.871297747699467e-09
0.4400156693661505,8.871297859539343e-09
0.4400156704063394,8.871298065995667e-09
0.4400156714188801,8.871298339232665e-09
0.4400156724177131,8.871298429114618e-09
0.4400156735625755,8.871298684849004e-09
0.4400156751581044,8.871298933163681e-09
0.4400156770088792,8.871299215082995e-09
0.440015680710429,8.871299971596031e-09
0.4400156853096729,8.871300797180309e-09
0.4400156923530739,8.871302185761031e-09
0.4400157030034698,8.871304161208986e-09
0.4400157159798528,8.871306761310284e-09
0.4400157354913271,8.871310597889398e-09
0.4400157408591823,8.871311649320522e-09
0.4400157515948928,8.871313765022125e-09
0.4400157730663136,8.871318022522399e-09
0.4400158016358522,8.871323736286871e-09
0.440015830136478,8.871329374001093e-09
0.4400158630334742,8.871335895229944e-09
0.4400158904218219,8.871341411585439e-09
0.4400159289617339,8.871349064046779e-09
0.4400160060415578,8.87136452705283e-09
0.4400160700965886,8.871377315186303e-09
0.4400161871230245,8.871400662064543e-09
0.440016293216458,8.871421748932216e-09
0.4400164621960899,8.871455243078964e-09
0.4400167084334193,8.87150379128428e-09
0.4400169805282306,8.871556990509501e-09
0.4400173952965984,8.871637398789928e-09
0.4400177974888339,8.871713938768771e-09
0.4400179397776317,8.871740541048621e-09
0.4400182243552274,8.871792359208043e-09
0.4400187935104188,8.871893732485342e-09
0.4400191422927737,8.871955682661286e-09
0.4400195711463869,8.872031974180972e-09
0.4400197855731934,8.87206999276404e-09
0.44002,8.872108031102818e-09
0.4400201447036598,8.872133639314243e-09
0.4400203231463637,8.872165187053326e-09
0.4400204664153653,8.872190567564696e-09
0.4400207529533684,8.872241115689724e-09
0.4400213260293746,8.872342222270693e-09
0.440022472181387,8.872543446082273e-09
0.4400241163142181,8.872829694486659e-09
0.4400263830285526,8.873220044058076e-09
0.4400294997462876,8.873748491091743e-09
0.4400339170491183,8.874480827723952e-09
0.4400402451180527,8.875496755472444e-09
0.4400482160569306,8.876721471619454e-09
0.4400531543101765,8.877450288461602e-09
0.4400600057199771,8.87842403588326e-09
0.440061564682583,8.878639558955174e-09
0.440062344163886,8.878746398040581e-09
0.440063903126492,8.87895864585319e-09
0.4400643071688108,8.87901335640769e-09
0.4400644125663847,8.879027501477932e-09
0.4400646233615323,8.879055849671201e-09
0.4400647867450175,8.879077928999728e-09
0.4400649435525889,8.879098945164475e-09
0.4400649629075987,8.879101626938219e-09
0.4400649725851036,8.879102860525925e-09
0.4400649764369198,8.879103445330055e-09
0.4400649783628279,8.879103618261507e-09
0.4400649819224065,8.879104182084753e-09
0.4400649855739825,8.87910471105734e-09
0.4400649899633627,8.879105262908178e-09
0.4400649911177403,8.879105515239276e-09
0.4400649923224575,8.879105581639062e-09
0.4400649927462995,8.879105644486551e-09
0.4400649931245841,8.879105686432662e-09
0.4400649936386867,8.879105663982204e-09
0.4400649939535909,8.879105799269277e-09
0.4400649940632768,8.879105836824283e-09
0.4400649941842075,8.879105832581417e-09
0.4400649943409137,8.879105908466799e-09
0.4400649943851225,8.87910585888804e-09
0.4400649944616039,8.879105951579226e-09
0.4400649945179306,8.879105877172735e-09
0.440064994539881,8.879105976542027e-09
0.4400649945598323,8.879105879739366e-09
0.4400649945772535,8.879105773285987e-09
0.4400649945930923,8.879105874170593e-09
0.4400649946091767,8.87910597735027e-09
0.4400649946413455,8.879105891614702e-09
0.4400649946582431,8.879105811084201e-09
0.440064994666274,8.879105913612238e-09
0.4400649946783314,8.879105865734411e-09
0.4400649946867685,8.879105922760166e-09
0.4400649947005514,8.879105839596089e-09
0.4400649947106481,8.879105895200394e-09
0.4400649947261801,8.879105810023959e-09
0.4400649947431228,8.879105900567196e-09
0.4400649947641949,8.879105827535069e-09
0.4400649947895877,8.879105916674132e-09
0.4400649948202334,8.879105859067555e-09
0.4400649948626367,8.879105931321563e-09
0.4400649949166653,8.879105884778654e-09
0.4400649950137708,8.879105943678065e-09
0.4400649951282909,8.879105925316761e-09
0.4400649952412265,8.879105984238896e-09
0.4400649953697947,8.879106001141665e-09
0.4400649955732544,8.879106020106385e-09
0.4400649957452802,8.879106078770471e-09
0.4400649958949324,8.879106055522128e-09
0.4400649960848837,8.879106154609905e-09
0.4400649964306173,8.879106129198265e-09
0.4400649968733568,8.879106133637952e-09
0.4400649975970571,8.87910628888886e-09
0.4400649984911623,8.879106308446247e-09
0.440064999492758,8.879106544910134e-09
0.4400650008557577,8.87910667891452e-09
0.4400650026272251,8.879106966503911e-09
0.4400650054854948,8.879107314365787e-09
0.4400650092062252,8.879107850286365e-09
0.4400650131596088,8.879108412244387e-09
0.4400650166715245,8.879108852928837e-09
0.4400650212741142,8.87910948420741e-09
0.4400650269886644,8.87911023933112e-09
0.4400650333596031,8.879111065050877e-09
0.4400650461014804,8.879112807310454e-09
0.4400650630068375,8.879115166005929e-09
0.4400650804229138,8.879117417760526e-09
0.440065112160028,8.87912168186751e-09
0.4400651486740603,8.879126582054722e-09
0.4400652087330257,8.87913462011401e-09
0.4400652241751063,8.879136713746124e-09
0.4400652550592674,8.879140757707524e-09
0.4400653168275896,8.879149140066997e-09
0.4400654177280808,8.879162740898996e-09
0.4400654445026083,8.879166252123492e-09
0.4400654980516633,8.879173463450358e-09
0.4400656051497732,8.879187765858339e-09
0.4400657554932098,8.879207788519386e-09
0.4400659110792784,8.879228674077537e-09
0.4400659598459282,8.879235168194108e-09
0.4400660344851379,8.879245151804856e-09
0.4400660551295765,8.879247826963649e-09
0.4400660872906618,8.879252198363111e-09
0.4400660972931435,8.879253557291283e-09
0.4400661002567818,8.87925392814972e-09
0.4400661061840583,8.879254635538645e-09
0.4400661126915745,8.879255586872753e-09
0.4400661198380742,8.879256482153367e-09
0.4400661246321009,8.879257179741039e-09
0.4400661263916832,8.879257315819606e-09
0.4400661281370068,8.879257647321695e-09
0.4400661288314399,8.879257700225163e-09
0.440066129515461,8.879257831011126e-09
0.4400661297502582,8.879257801710759e-09
0.4400661301432482,8.879257914616426e-09
0.4400661306512328,8.879258006327446e-09
0.4400661309210421,8.879258018840219e-09
0.4400661310530325,8.879257960992026e-09
0.4400661312602576,8.879258064854e-09
0.4400661313561092,8.879258047261587e-09
0.4400661314077342,8.879258084861097e-09
0.4400661314829826,8.879258086855783e-09
0.440066131538086,8.879258104533712e-09
0.4400661316280822,8.879258124090784e-09
0.4400661316615815,8.879258117423197e-09
0.4400661316956445,8.879258140122143e-09
0.4400661317152798,8.879258116573289e-09
0.4400661317406389,8.87925813941229e-09
0.4400661317610173,8.87925812102433e-09
0.4400661317887227,8.879258152972626e-09
0.440066131814679,8.879258132636094e-09
0.4400661318505635,8.879258177634237e-09
0.4400661319223324,8.879258152606162e-09
0.4400661320223448,8.879258224422414e-09
0.4400661322006696,8.879258191073663e-09
0.4400661324056457,8.879258316507548e-09
0.4400661325903775,8.879258246078972e-09
0.4400661327957477,8.879258219710676e-09
0.4400661330263346,8.879258299421368e-09
0.4400661332477359,8.879258326332093e-09
0.440066133459094,8.879258353824003e-09
0.4400661337291402,8.879258446133263e-09
0.4400661341317951,8.879258446002063e-09
0.440066134832838,8.879258482701663e-09
0.4400661356970371,8.879258655752269e-09
0.4400661370109706,8.879258779126558e-09
0.4400661385884575,8.879259041373228e-09
0.4400661407547558,8.87925925575034e-09
0.4400661430157273,8.879259631926016e-09
0.4400661462431222,8.879259965775101e-09
0.4400661504136721,8.879260618547366e-09
0.4400661579234403,8.879261693329407e-09
0.4400661648717657,8.879262546535104e-09
0.440066172883087,8.879263574304563e-09
0.4400661802786052,8.879264600861973e-09
0.4400661907320263,8.879265966716861e-09
0.4400662072945646,8.879268202715977e-09
0.4400662239013582,8.879270315159487e-09
0.4400662509080821,8.87927401602623e-09
0.4400662954370689,8.879279944620081e-09
0.4400663387425753,8.87928571846073e-09
0.4400664145472022,8.879295871693199e-09
0.440066510075563,8.879308525515984e-09
0.4400665437772081,8.879313006811872e-09
0.4400666111804984,8.879321971690981e-09
0.440066745987079,8.879339854396264e-09
0.4400667894435729,8.879345657051319e-09
0.4400668763565608,8.879357163788927e-09
0.4400670501675902,8.879380247640931e-09
0.4400672364861752,8.879404983773419e-09
0.4400673773389353,8.87942356890134e-09
0.4400676108156115,8.879454514191528e-09
0.4400678983120107,8.879492354513645e-09
0.4400683223158672,8.879548225024496e-09
0.4400689007072046,8.879624025666215e-09
0.4400696819969698,8.879726080357297e-09
0.4400706494788544,8.879851617895e-09
0.440072057405615,8.880032889215161e-09
0.4400736651149319,8.880237846595574e-09
0.4400758165264262,8.880508809823613e-09
0.4400778647803187,8.880762911784138e-09
0.4400786511350421,8.880859594141082e-09
0.4400802238444889,8.881049990219759e-09
0.4400821911999475,8.881282814994309e-09
0.4400828727983443,8.881362732297138e-09
0.4400842359951379,8.881522389415382e-09
0.4400860806720063,8.881737272574971e-09
0.4400885806901619,8.882024461016451e-09
0.4400934715686576,8.882570533683532e-09
0.4401032533256491,8.883603573988022e-09
0.4401228168396322,8.885442807042557e-09
0.4401619438675982,8.888268441257681e-09
0.4402150231491851,8.890507957241966e-09
0.4402839118268392,8.890989159847346e-09
0.4403731337950248,8.888523261969286e-09
0.4404841440952628,8.881498398066034e-09
0.440643031429984,8.867009496049819e-09
0.4408461086320517,8.843646234560226e-09
0.4411293779092688,8.809826895690742e-09
0.4414938638532685,8.768375557910323e-09
0.4419850391153224,8.724460734952474e-09
0.4426312609737424,8.686333268013493e-09
0.443401557577452,8.662316439831567e-09
0.444,8.656258725062773e-09
0.444000625,8.656253694338862e-09
0.4440008813003125,8.656252646111073e-09
0.4440012127784355,8.656251202107708e-09
0.4440014614733945,8.656250172130174e-09
0.4440016167099,8.656249516449823e-09
0.4440018329864694,8.656248562345163e-09
0.4440018835028827,8.656248388092076e-09
0.4440019845357091,8.656247942135601e-09
0.4440020050888525,8.656247759918965e-09
0.4440020461951393,8.656247435028283e-09
0.4440020906507597,8.656246844715988e-09
0.4440021583922912,8.656245841904821e-09
0.4440022093777224,8.656245262087524e-09
0.4440022786980296,8.656244450177021e-09
0.4440024033691978,8.656243243972301e-09
0.4440026037953101,8.656241871260554e-09
0.4440026948640202,8.656241444810196e-09
0.4440028770014402,8.656240990745224e-09
0.4440032412762803,8.656240744395121e-09
0.4440033775423551,8.656240869549173e-09
0.4440036500745049,8.656241408747656e-09
0.444003956457845,8.656242258713517e-09
0.4440040256763897,8.656242471159863e-09
0.4440040602856621,8.656242646051017e-09
0.4440041295042068,8.656242838062595e-09
0.4440041755779172,8.65624302569217e-09
0.4440041882454534,8.656243059706586e-09
0.4440042135805259,8.656243190521127e-09
0.4440042445836968,8.656243281797535e-09
0.4440042854962991,8.65624349901361e-09
0.4440043174944314,8.65624358324659e-09
0.4440043259650447,8.656243562396171e-09
0.4440043301498344,8.656243637184601e-09
0.4440043322422293,8.656243643190728e-09
0.4440043355521578,8.656243660349857e-09
0.4440043385291935,8.656243693362107e-09
0.4440043403972528,8.656243681201644e-09
0.4440043409832424,8.656243724790168e-09
0.4440043413681825,8.656243685385846e-09
0.4440043415143347,8.656243731259112e-09
0.4440043417369124,8.656243686969703e-09
0.444004341952654,8.656243734743513e-09
0.4440043420816024,8.656243688449437e-09
0.4440043421460765,8.656243736538812e-09
0.4440043422068212,8.656243688928105e-09
0.4440043422475475,8.656243735288641e-09
0.4440043422740846,8.656243684409439e-09
0.4440043423107567,8.656243728623458e-09
0.4440043423427181,8.656243692062361e-09
0.4440043423752326,8.656243859060249e-09
0.4440043423934044,8.656243863682031e-09
0.444004342419077,8.65624415909237e-09
0.444004342435908,8.656244120529531e-09
0.4440043424575092,8.656243931902862e-09
0.4440043424707812,8.656243204361061e-09
0.4440043424856906,8.65624223762041e-09
0.4440043424987751,8.656240980162635e-09
0.4440043425155521,8.656239278298233e-09
0.4440043425247276,8.656240800851267e-09
0.4440043425366608,8.65624177882176e-09
0.444004342554823,8.656243053668417e-09
0.4440043425715182,8.65624424281734e-09
0.44400434258517,8.656244671830758e-09
0.4440043426008423,8.656244981000735e-09
0.4440043426102028,8.656244808912645e-09
0.4440043426214241,8.656243117174142e-09
0.4440043426310221,8.656242668124454e-09
0.44400434264015,8.656243090413698e-09
0.4440043426459689,8.656240877299351e-09
0.4440043426537754,8.656239715154801e-09
0.4440043426598133,8.656240394981942e-09
0.4440043426658223,8.656240899692299e-09
0.4440043426730532,8.656242623780598e-09
0.444004342681215,8.656253188665799e-09
0.4440043426883174,8.656261629731588e-09
0.444004342697748,8.656272849824515e-09
0.4440043427096448,8.656293926208696e-09
0.4440043427187064,8.656283319296222e-09
0.4440043427252321,8.656290207296204e-09
0.4440043427372242,8.656290371564497e-09
0.4440043427467522,8.656289586811445e-09
0.4440043427600094,8.656277344788186e-09
0.4440043427746507,8.656203740375014e-09
0.4440043427891566,8.656082522618633e-09
0.4440043428015928,8.655952791451844e-09
0.4440043428168029,8.656024190388172e-09
0.4440043428250057,8.656129816975028e-09
0.4440043428361956,8.656154942332617e-09
0.4440043428484584,8.656200799656087e-09
0.4440043428702706,8.656248445785935e-09
0.4440043428909368,8.656270855618405e-09
0.4440043429182587,8.656277390129053e-09
0.4440043429386698,8.656281952444075e-09
0.4440043429603706,8.656283232725962e-09
0.4440043429839431,8.65631910431208e-09
0.4440043430059751,8.656465353917845e-09
0.4440043430216022,8.656611571431985e-09
0.4440043430370855,8.656683391334409e-09
0.4440043430478232,8.656708424979891e-09
0.4440043430639373,8.65672240400187e-09
0.4440043430727464,8.656719055597975e-09
0.4440043430831981,8.656680596551037e-09
0.4440043430887651,8.656610744265754e-09
0.4440043430963728,8.656437753332681e-09
0.4440043431049657,8.656267321486732e-09
0.4440043431129718,8.656153685951313e-09
0.4440043431209458,8.656089469393241e-09
0.4440043431260721,8.65606872902992e-09
0.4440043431297632,8.656057855879184e-09
0.4440043431371453,8.656038593285506e-09
0.4440043431406194,8.656028720428222e-09
0.4440043431452732,8.656021398080822e-09
0.4440043431509859,8.656016931646184e-09
0.4440043431567202,8.65601687767375e-09
0.4440043431615817,8.656015601174694e-09
0.444004343166327,8.656015853252935e-09
0.4440043431697059,8.656015778781808e-09
0.4440043431741479,8.656015697199605e-09
0.4440043431779146,8.656017318880368e-09
0.4440043431827963,8.656019288598349e-09
0.4440043431898468,8.65602248921603e-09
0.4440043431979853,8.656026003642253e-09
0.4440043432079226,8.656031653847484e-09
0.4440043432184084,8.656038028795618e-09
0.4440043432291337,8.656045135884269e-09
0.4440043432422844,8.65605397485196e-09
0.4440043432602667,8.656066122154027e-09
0.4440043432822581,8.656080264701956e-09
0.4440043433176916,8.656101230637444e-09
0.4440043433652959,8.656124929047797e-09
0.4440043434288708,8.656150411546434e-09
0.4440043435033268,8.656172561892498e-09
0.4440043435897704,8.656191539287251e-09
0.4440043436949262,8.656207819819462e-09
0.4440043438449063,8.656224512003038e-09
0.4440043440404348,8.656238304207957e-09
0.4440043443489473,8.65625227478517e-09
0.4440043447058994,8.656261222699845e-09
0.4440043450909957,8.656267061305229e-09
0.4440043455081493,8.656270449199551e-09
0.4440043459930291,8.656272616995479e-09
0.4440043465447703,8.65627354619641e-09
0.4440043472666622,8.656273907048543e-09
0.4440043480807693,8.656273768898341e-09
0.4440043488496518,8.65627330706261e-09
0.4440043498283698,8.656272679476589e-09
0.4440043509920016,8.65627170178323e-09
0.4440043524977844,8.65627050560173e-09
0.4440043552410984,8.656267980675091e-09
0.4440043584127771,8.656265132694808e-09
0.4440043630595581,8.656260866779946e-09
0.4440043689046544,8.656255696475693e-09
0.4440043774060634,8.656248219794675e-09
0.4440043884209308,8.656239147655405e-09
0.4440044001037374,8.656229885972897e-09
0.444004417163569,8.65621738143645e-09
0.4440044348490563,8.656205684111013e-09
0.4440044652511576,8.656187882909693e-09
0.4440045071764975,8.656167401075027e-09
0.4440045596358368,8.656147419397378e-09
0.4440046042055761,8.656134236408329e-09
0.4440046643533667,8.656120663270709e-09
0.4440047207481627,8.656110916650006e-09
0.4440048131569509,8.656099736339816e-09
0.4440049333856446,8.656090106018653e-09
0.4440050931343157,8.656082746792861e-09
0.4440053319264261,8.656075391255161e-09
0.4440056310496104,8.656069151063883e-09
0.4440060168947169,8.656061496244356e-09
0.4440064787531174,8.656052817097291e-09
0.4440068639634273,8.656046229144519e-09
0.4440073494088971,8.656038223163974e-09
0.4440077311950524,8.656029080885662e-09
0.4440078503239793,8.656025572377324e-09
0.4440080885818332,8.656018191803102e-09
0.4440081750137054,8.656015590278242e-09
0.4440083478774497,8.656010386246888e-09
0.4440085348936555,8.656002638937447e-09
0.4440085862905845,8.655999734559404e-09
0.4440086890844425,8.655991985714433e-09
0.4440088353421764,8.655975347221728e-09
0.4440089205153633,8.655963434636189e-09
0.4440089624732547,8.655957121986199e-09
0.4440089790484418,8.655954478446095e-09
0.4440090046145206,8.655950501589058e-09
0.4440090111523945,8.65594951718325e-09
0.4440090128022471,8.655949166538759e-09
0.4440090161019524,8.655948610768196e-09
0.4440090195496838,8.655948059510889e-09
0.4440090242989678,8.655947341850867e-09
0.4440090282930577,8.655946622056198e-09
0.4440090292634543,8.655946541147682e-09
0.4440090297449086,8.655946368009805e-09
0.444009030093532,8.655946281994855e-09
0.4440090304347872,8.655946231501517e-09
0.4440090308276602,8.655946255906907e-09
0.4440090312880312,8.655946138520277e-09
0.4440090316613874,8.655946115131085e-09
0.4440090318812047,8.6559461187442e-09
0.4440090320846813,8.655946173979046e-09
0.4440090322563804,8.655946222400636e-09
0.44400903243461,8.655946107843016e-09
0.4440090325807587,8.655945953558946e-09
0.4440090327751647,8.655945895530584e-09
0.4440090331001183,8.655945808668026e-09
0.4440090334896196,8.655945815010191e-09
0.4440090342686221,8.655945622771754e-09
0.444009035063101,8.655945588259052e-09
0.4440090359860375,8.655945361263652e-09
0.4440090372560166,8.655945189513076e-09
0.4440090387861681,8.655944921703903e-09
0.4440090408344278,8.655944590976416e-09
0.4440090434447646,8.655944160727702e-09
0.4440090480980341,8.655943383641608e-09
0.4440090514380151,8.655942619222074e-09
0.4440090547806504,8.655941770471771e-09
0.4440090552567326,8.655941703546265e-09
0.4440090554855818,8.65594156756755e-09
0.4440090555675393,8.655941496329276e-09
0.4440090557314542,8.655941543949141e-09
0.4440090558515522,8.655941504255615e-09
0.4440090559619814,8.65594158779268e-09
0.4440090560348657,8.655941569337177e-09
0.4440090561371714,8.655941449131391e-09
0.4440090561644892,8.655941518634357e-09
0.4440090562100439,8.655941625800678e-09
0.4440090562502678,8.65594155641042e-09
0.4440090562806001,8.655941524761279e-09
0.4440090563161828,8.655941367700646e-09
0.4440090563478379,8.655941284258817e-09
0.4440090563659529,8.655941372011437e-09
0.4440090563863051,8.6559413492082e-09
0.4440090564049657,8.655941552401603e-09
0.4440090564261757,8.655941838657725e-09
0.4440090564500722,8.655941928421184e-09
0.444009056483784,8.655942093247782e-09
0.4440090565512078,8.655941893344662e-09
0.4440090566269864,8.655941782988349e-09
0.4440090566922145,8.655941893651728e-09
0.4440090567769955,8.655941943447372e-09
0.4440090568816352,8.655941951110954e-09
0.4440090570352635,8.655941998416761e-09
0.4440090571430156,8.655941653271157e-09
0.4440090572737996,8.655941478754807e-09
0.4440090574364787,8.655941344171447e-09
0.4440090576338541,8.655941386827429e-09
0.444009058028605,8.655941221786453e-09
0.4440090585279528,8.655941123977543e-09
0.4440090592227466,8.65594107827445e-09
0.4440090601031239,8.655941028384374e-09
0.4440090611578127,8.655940924503288e-09
0.4440090628090101,8.65594090547343e-09
0.4440090658296195,8.6559405785301e-09
0.4440090683928323,8.655940271803434e-09
0.4440090703752328,8.655939915368078e-09
0.4440090736028542,8.655939600741047e-09
0.444009077035675,8.655938916087136e-09
0.4440090820728924,8.65593800357587e-09
0.4440090900199079,8.655936795249126e-09
0.4440090992222431,8.65593531275303e-09
0.4440091140466415,8.655932822486946e-09
0.4440091371053684,8.655928909186531e-09
0.4440091621617139,8.655924721841986e-09
0.4440092040103733,8.655917478469298e-09
0.4440092613177341,8.655907135962046e-09
0.4440092808433127,8.655903466263098e-09
0.4440093198944699,8.655896958197217e-09
0.4440093800966841,8.655895450545546e-09
0.444009422757757,8.655901467495822e-09
0.4440094440882934,8.655905824988714e-09
0.4440094542326067,8.655907676878548e-09
0.4440094745212334,8.65591113411269e-09
0.4440095150984867,8.655917807290082e-09
0.4440095962529934,8.655929494934792e-09
0.4440097354509662,8.65594613261041e-09
0.4440098677254831,8.655958599037587e-09
0.44401,8.655968659217359e-09
0.4440101250499068,8.655975439135574e-09
0.4440102654137898,8.65598228059353e-09
0.4440103797036467,8.655986572072093e-09
0.4440106082833605,8.65599297220635e-09
0.4440110654427882,8.656000457814656e-09
0.4440119797616435,8.656005536190373e-09
0.4440133886162393,8.656012458395529e-09
0.4440156485148309,8.656031871395525e-09
0.4440199504820463,8.656109656229265e-09
0.4440273299125997,8.656318276813785e-09
0.4440360819595676,8.656706459267646e-09
0.4440474945781183,8.657318346007934e-09
0.4440630064124727,8.658448142602431e-09
0.444083072488731,8.660279943384057e-09
0.444114378863547,8.663994877276072e-09
0.4441550173774923,8.670051861819036e-09
0.4442018835386407,8.678351488733325e-09
0.4442625834365428,8.690946821001774e-09
0.4443762130275681,8.716996747701322e-09
0.4444933694911786,8.746390519576691e-09
0.4446315371855077,8.780418209963499e-09
0.4448207685927539,8.824329890307128e-09
0.44501,8.862546770473258e-09
0.4450125,8.863014414396803e-09
0.4450150833452695,8.863496143810762e-09
0.4450152369907298,8.863524764933029e-09
0.4450153138134599,8.863539152087268e-09
0.445015352224825,8.863546215691138e-09
0.4450154290475552,8.863560615965156e-09
0.4450154860490957,8.863571128080014e-09
0.4450155617884752,8.863585328061417e-09
0.4450156116836398,8.863594513655785e-09
0.4450156254763579,8.863597087363024e-09
0.4450156466727254,8.863601025981461e-09
0.4450156511116234,8.863601837256944e-09
0.4450156569757629,8.863602943575349e-09
0.4450156574830722,8.863603103088428e-09
0.4450156584976908,8.863603226831185e-09
0.4450156600773044,8.86360346081819e-09
0.4450156618475594,8.863603850299483e-09
0.4450156623196621,8.86360388907733e-09
0.4450156627894246,8.863604025595204e-09
0.4450156629615076,8.863603979679126e-09
0.4450156631211942,8.86360408734913e-09
0.4450156633305496,8.863604110091089e-09
0.4450156634760272,8.863604153394559e-09
0.4450156635403148,8.8636042156972e-09
0.4450156635946935,8.863604175573665e-09
0.4450156636453697,8.863604258389457e-09
0.4450156636691632,8.863604192668455e-09
0.4450156637052073,8.863604290153878e-09
0.4450156637332429,8.863604196519428e-09
0.445015663760832,8.863604191918079e-09
0.4450156637826231,8.863603992010736e-09
0.4450156638107124,8.863603716662629e-09
0.4450156638227433,8.863603762302251e-09
0.4450156638406931,8.863604084844399e-09
0.4450156638527484,8.86360445259264e-09
0.4450156638730376,8.863607887154954e-09
0.4450156638862641,8.863610691235408e-09
0.4450156639039275,8.863612345593677e-09
0.4450156639155333,8.863612640757584e-09
0.4450156639298805,8.863613384261996e-09
0.4450156639499077,8.863609941736608e-09
0.4450156639689407,8.86360504835237e-09
0.4450156639807667,8.863601962540345e-09
0.4450156639970925,8.863601436220118e-09
0.4450156640062713,8.863600805188179e-09
0.445015664017482,8.863597899981728e-09
0.4450156640270227,8.863600024257646e-09
0.4450156640390575,8.863604274322822e-09
0.4450156640478402,8.863605829298765e-09
0.4450156640580371,8.86361095739026e-09
0.4450156640635083,8.863612090972852e-09
0.4450156640714363,8.863610718882503e-09
0.4450156640777286,8.863607152582326e-09
0.4450156640840075,8.863597157485717e-09
0.4450156640886915,8.863591642989398e-09
0.4450156640948821,8.863570839790729e-09
0.4450156640990602,8.863567872626109e-09
0.4450156641038609,8.863571096243625e-09
0.4450156641087843,8.86357285551001e-09
